emp_id,emp_name,skill_id,skill_name,proficiency_level,no_of_projects_done_in_that_skill,certifications
E1956,Cassandra Adams,S015,Risk Management,2,2,Yes
E2843,Peter Wells,S015,Risk Management,4,4,No
E4972,Penny Adkins,S003,Node.js,6,6,No
E693,Ray Lewis,S009,Data Visualization,6,10,No
E4044,Russell Griffin,S007,SQL,10,5,No
E3397,Aaron Dunn,S007,SQL,9,5,Yes
E2597,Donna Davis MD,S006,Python,4,3,Yes
E4256,Andrew Fowler,S001,JavaScript,10,8,No
E3555,Joshua Reyes,S006,Python,4,3,No
E1206,Edwin Collins,S011,Consulting Basics,7,9,No
E1780,Jason Rodriguez,S006,Python,1,3,No
E1727,Heather Long,S002,React,9,5,Yes
E1860,Susan Williams,S010,Big Data,1,2,Yes
E3450,Katrina Moore,S009,Data Visualization,7,6,Yes
E3724,Charles Green,S008,Machine Learning,4,2,Yes
E4352,Mark Galloway,S008,Machine Learning,6,6,No
E780,Robert Nelson,S004,Docker,6,11,Yes
E4340,Michael Maldonado,S012,Project Management,5,4,No
E1338,Walter Smith,S006,Python,8,10,No
E1840,Dawn Miller,S005,HTML/CSS,3,4,Yes
E4007,Amanda Johns,S006,Python,6,6,Yes
E1510,Amber Smith,S006,Python,5,3,No
E4104,Christina Garcia,S006,Python,5,2,No
E2775,Sheryl Garcia,S009,Data Visualization,7,10,No
E4559,Philip Ballard,S012,Project Management,7,5,No
E3625,Erika Mills,S010,Big Data,2,1,No
E318,Jennifer Martinez,S003,Node.js,3,4,Yes
E3267,Kathy Silva,S015,Risk Management,2,1,Yes
E4223,Jason Lawson,S012,Project Management,9,9,Yes
E2362,Melissa Gilmore,S002,React,10,11,Yes
E836,Robert Allen,S011,Consulting Basics,10,8,Yes
E1807,Heather Strong,S005,HTML/CSS,5,2,Yes
E4502,Carly Payne,S007,SQL,7,10,No
E736,Tanya Sosa,S005,HTML/CSS,4,3,No
E2134,Jacob Briggs MD,S006,Python,7,12,Yes
E890,Chad Alvarado,S006,Python,7,8,No
E2357,Ricky Steele,S012,Project Management,9,8,Yes
E3172,Savannah Ramirez,S010,Big Data,7,6,Yes
E1647,Joshua Lawrence,S001,JavaScript,9,9,Yes
E3912,Thomas Page,S007,SQL,4,1,Yes
E4624,Mr. Michael Andersen,S009,Data Visualization,8,6,Yes
E202,Ronald Fernandez,S004,Docker,1,1,No
E4416,Teresa Ferguson,S009,Data Visualization,8,8,No
E1304,Garrett Chapman,S002,React,6,12,No
E4726,Deborah Poole DDS,S002,React,6,9,No
E290,Daryl Braun,S015,Risk Management,9,12,Yes
E3660,Tina Jones,S015,Risk Management,8,5,No
E2849,Jennifer Burke,S003,Node.js,2,1,No
E4091,Darin Green,S014,Client Management,3,2,No
E4160,Larry Bautista,S001,JavaScript,6,12,No
E4238,Juan Calhoun,S007,SQL,5,1,Yes
E3002,Sydney Lewis,S002,React,1,2,Yes
E2343,Stacy Shepard,S003,Node.js,1,1,No
E2631,Joseph Harper,S001,JavaScript,4,3,Yes
E2707,Samantha Anderson,S013,Financial Modeling,4,3,Yes
E3139,Dr. Brenda Camacho,S012,Project Management,1,1,Yes
E2343,Stacy Shepard,S008,Machine Learning,1,1,Yes
E1734,Brandon Ray,S014,Client Management,8,12,No
E4151,Colleen Flowers,S010,Big Data,10,7,No
E3381,Jade Hughes,S015,Risk Management,6,6,No
E520,Kevin Edwards,S008,Machine Learning,9,5,Yes
E3411,Brandon Golden,S010,Big Data,9,7,Yes
E4522,Mr. Christopher Richards,S007,SQL,6,10,Yes
E2085,Sharon Hayes,S010,Big Data,9,9,Yes
E1142,Maria Moran,S001,JavaScript,9,10,Yes
E2085,Sharon Hayes,S011,Consulting Basics,10,11,Yes
E383,Sharon Mccarty,S007,SQL,2,3,Yes
E1180,Susan Garcia,S015,Risk Management,3,1,Yes
E3439,William Willis,S005,HTML/CSS,2,1,No
E2887,Brandon Nguyen,S008,Machine Learning,6,5,Yes
E3783,Holly Stark,S004,Docker,4,2,Yes
E721,Carol Miller,S013,Financial Modeling,8,6,Yes
E3777,Kiara Robinson,S011,Consulting Basics,2,4,No
E3714,Robert Holt,S002,React,4,2,Yes
E4249,Jaclyn Robinson,S003,Node.js,10,11,Yes
E4087,Rachel Berger,S007,SQL,10,6,No
E2570,Chad Drake,S009,Data Visualization,9,9,No
E4294,Mr. John Jefferson IV,S009,Data Visualization,4,4,No
E3270,Robert Evans,S011,Consulting Basics,4,3,Yes
E1479,Brandi Villarreal,S002,React,4,3,No
E3842,Kenneth Frederick,S003,Node.js,10,6,Yes
E4516,Summer Kidd,S009,Data Visualization,3,1,No
E881,Daniel Scott,S011,Consulting Basics,5,2,No
E3352,Christina Dunn,S006,Python,4,4,Yes
E3469,Christopher Sosa,S004,Docker,10,7,No
E862,Michelle Hampton,S010,Big Data,9,9,No
E3085,Scott Mays,S001,JavaScript,1,4,Yes
E787,Paul Myers,S005,HTML/CSS,7,8,No
E561,Holly Anderson,S002,React,7,9,No
E1431,Steven Davis,S007,SQL,6,12,No
E1501,Jennifer Gomez,S015,Risk Management,6,10,No
E1242,Jacob Romero,S012,Project Management,4,1,No
E3038,Denise Wilson,S004,Docker,6,10,No
E4891,Joshua Francis,S012,Project Management,8,6,Yes
E1936,Amber Wallace,S008,Machine Learning,1,3,No
E306,Blake Ross,S005,HTML/CSS,6,8,No
E1621,Bruce Miller,S011,Consulting Basics,1,2,No
E1643,Mario Cross,S001,JavaScript,3,3,Yes
E1717,Joyce Warner,S001,JavaScript,6,8,Yes
E879,Jeff Jones,S010,Big Data,10,9,No
E2463,Joseph Cortez,S004,Docker,2,1,Yes
E3410,Richard Wheeler,S013,Financial Modeling,6,12,No
E1296,James Martinez,S003,Node.js,9,8,Yes
E061,Sarah Nichols,S006,Python,5,1,No
E4362,Carlos Gallegos,S013,Financial Modeling,10,12,Yes
E2299,Nicholas Schmidt,S002,React,2,2,Yes
E3888,Meghan Ruiz,S007,SQL,9,7,No
E2499,Edward Johnson,S001,JavaScript,5,3,No
E4217,Angela Long,S003,Node.js,6,9,No
E2574,Lance Gallegos,S013,Financial Modeling,3,2,No
E4598,Nicole Ayala,S014,Client Management,3,3,Yes
E1570,Albert Nash,S004,Docker,8,9,No
E1724,Colin Ramirez,S004,Docker,10,10,No
E1940,Brittany Bridges,S005,HTML/CSS,5,4,No
E4029,Sara Johnson,S014,Client Management,3,2,No
E3114,Michelle Castillo,S006,Python,3,2,Yes
E3495,Diamond Singh,S014,Client Management,2,1,No
E1186,Tina Cook,S012,Project Management,6,5,No
E4741,Carrie Cook,S013,Financial Modeling,4,2,No
E2563,John Mcdonald,S009,Data Visualization,3,1,No
E4872,Sarah Austin,S015,Risk Management,7,11,Yes
E2524,David Scott,S001,JavaScript,4,2,
E863,Glenn Jimenez,S008,Machine Learning,9,7,Yes
E324,Christopher Jones,S008,Machine Learning,4,4,Yes
E4038,Tracy Mathews,S007,SQL,4,3,Yes
E2834,Sonya Flores,S015,Risk Management,4,1,Yes
E4261,Olivia Hurley,S015,Risk Management,7,10,Yes
E4770,Catherine Schneider,S006,Python,10,6,Yes
E948,Samuel George,S009,Data Visualization,3,4,No
E3590,Carrie Foster,S001,JavaScript,1,1,Yes
E069,Jared Stevenson,S002,React,10,10,Yes
E641,Laura Lang,S010,Big Data,1,4,No
E446,Oscar Rogers,S005,HTML/CSS,10,5,Yes
E678,Veronica Morris,S009,Data Visualization,8,5,Yes
E1177,Michael Carney,S002,React,7,6,Yes
E1313,Kristina Barry,S003,Node.js,9,5,Yes
E687,Richard Davis,S003,Node.js,6,11,Yes
E850,Caleb Hunter,S013,Financial Modeling,2,2,No
E1761,Jesus Davis,S002,React,7,12,No
E2229,Stephen Cochran,S005,HTML/CSS,5,3,Yes
E4105,Troy Leon,S007,SQL,4,3,No
E4617,Amanda Taylor,S015,Risk Management,4,1,No
E3953,John Ortiz,S003,Node.js,6,11,No
E217,Stephanie Maynard,S002,React,3,3,Yes
E3695,Kristin Jones,S012,Project Management,2,3,No
E860,Katie Bean,S003,Node.js,9,7,Yes
E2670,Sarah Morgan,S015,Risk Management,3,1,Yes
E1209,Jeffrey Sosa,S004,Docker,5,2,No
E1463,Christine Duran,S004,Docker,1,4,No
E3361,Leslie Elliott,S001,JavaScript,9,5,Yes
E4408,Steven Fry,S011,Consulting Basics,2,2,No
E2142,David Webster,S004,Docker,2,1,Yes
E2790,Joshua Brown,S010,Big Data,7,10,No
E3345,Kevin Dougherty,S010,Big Data,7,9,No
E1985,William Thomas,S005,HTML/CSS,8,9,No
E2229,Stephen Cochran,S015,Risk Management,9,12,Yes
E1056,Sarah Brady,S012,Project Management,9,6,Yes
E4752,Eddie Hayes,S006,Python,4,4,Yes
E2306,Nichole House,S003,Node.js,1,1,Yes
E1040,Harold Duncan,S004,Docker,5,3,No
E4795,Patrick Gibson,S012,Project Management,5,3,No
E531,Walter Johnson,S009,Data Visualization,2,2,Yes
E2706,Kathryn Johnson,S014,Client Management,9,8,No
E989,Robert Dunn,S010,Big Data,1,4,No
E2438,Leslie Meadows,S013,Financial Modeling,1,2,Yes
E1285,Paul Griffith,S005,HTML/CSS,1,1,No
E1300,Kimberly Davis,S001,JavaScript,8,10,Yes
E4128,Stacy Marshall,S003,Node.js,4,2,Yes
E1478,Andrea Castro,S005,HTML/CSS,5,2,Yes
E830,Jeffery Harris,S004,Docker,1,1,Yes
E221,Jordan Spencer,S006,Python,5,3,Yes
E2811,Bryce Griffin,S013,Financial Modeling,10,5,No
E2791,Jill Jordan,S008,Machine Learning,2,4,No
E3393,Mr. William Kirk,S005,HTML/CSS,2,2,No
E395,Rachel Price,S004,Docker,6,6,No
E1073,William Adams,S014,Client Management,1,3,Yes
E2303,Timothy Clark,S001,JavaScript,6,7,Yes
E1668,Renee Martinez,S009,Data Visualization,7,12,No
E1440,Michael Lucas,S002,React,4,3,No
E4464,Erin Taylor,S009,Data Visualization,3,1,Yes
E4643,Laura Herrera,S008,Machine Learning,1,2,No
E3638,Benjamin Baker,S003,Node.js,10,5,Yes
E3346,Sara Roberts DDS,S011,Consulting Basics,6,12,No
E815,Catherine Ferguson,S004,Docker,10,8,No
E2884,Mr. Jonathon Garcia Jr.,S008,Machine Learning,2,1,Yes
E4334,Timothy George,S012,Project Management,1,4,No
E4348,Kristy Vega,S001,JavaScript,2,1,No
E2434,John Cooper,S005,HTML/CSS,9,11,No
E790,Shannon Mccoy,S012,Project Management,6,7,No
E2636,Wyatt Morris,S013,Financial Modeling,8,6,No
E4418,Felicia Wheeler,S015,Risk Management,5,1,Yes
E3341,Juan Stewart,S014,Client Management,3,1,No
E2193,Angelica Newman,S015,Risk Management,2,3,Yes
E1888,Jacob Campbell,S001,JavaScript,10,11,Yes
E1178,Chad Sherman,S012,Project Management,4,1,Yes
E2089,Benjamin Gutierrez,S014,Client Management,3,1,No
E888,Amanda Miller,S008,Machine Learning,9,9,No
E3595,Christopher Barker,S013,Financial Modeling,5,1,Yes
E824,Mr. Terry Alvarado,S005,HTML/CSS,10,5,No
E155,Dana Clayton,S011,Consulting Basics,9,5,Yes
E4978,Stacey Chavez,S015,Risk Management,3,1,No
E3749,Paul Henderson,S006,Python,3,2,Yes
E2025,Marc Carter,S009,Data Visualization,4,3,Yes
E1769,Brian Mercado,S007,SQL,8,5,Yes
E632,Nicholas Phelps,S008,Machine Learning,10,11,No
E4406,Ashley Hicks,S005,HTML/CSS,1,4,Yes
E2522,Amy Pearson,S006,Python,4,3,No
E2523,Dana Solomon,S002,React,5,3,No
E4251,Robert Fisher,S013,Financial Modeling,2,3,Yes
E4033,Michael Williams,S014,Client Management,9,12,Yes
E1203,Jacob Blackwell,S010,Big Data,8,9,No
E2525,Carol Alexander,S012,Project Management,3,4,Yes
E4251,Robert Fisher,S015,Risk Management,1,3,No
E1259,Mckenzie Reyes,S014,Client Management,4,3,Yes
E495,Johnny Jensen,S015,Risk Management,2,4,No
E4372,Edward Watson,S012,Project Management,8,7,Yes
E4030,Jacqueline Miller,S002,React,10,6,Yes
E3125,Bruce Petersen,S002,React,9,10,No
E2950,Alex Lamb,S003,Node.js,4,3,No
E4846,Angela Schneider,S006,Python,9,9,No
E017,Travis Moore,S007,SQL,10,10,No
E4075,Danielle Bauer,S013,Financial Modeling,2,4,Yes
E1842,Rebecca Anderson,S014,Client Management,2,2,No
E1765,Joshua Smith,S006,Python,6,5,Yes
E4890,Scott Lee,S007,SQL,2,1,Yes
E3166,Juan Johnson,S015,Risk Management,5,3,Yes
E1633,David Taylor,S012,Project Management,5,1,Yes
E3043,Lisa Anderson,S006,Python,1,3,No
E146,Andrew Glover,S015,Risk Management,9,10,Yes
E4248,Stephen Maldonado,S007,SQL,3,2,No
E3547,Emily Cantrell,S006,Python,4,2,No
E3063,John Allen,S010,Big Data,4,3,Yes
E3877,Betty Ellison,S005,HTML/CSS,10,8,No
E1257,Ashley Holt,S008,Machine Learning,7,10,Yes
E3916,Dana Lee,S010,Big Data,9,6,Yes
E830,Jeffery Harris,S003,Node.js,5,2,Yes
E4129,Aaron Hayes,S005,HTML/CSS,1,1,No
E4497,Sarah Garcia,S011,Consulting Basics,8,6,No
E1133,Francisco Harris,S003,Node.js,5,4,Yes
E399,Kristin Edwards,S001,JavaScript,8,7,Yes
E273,Alison Mckenzie,S012,Project Management,1,3,No
E3722,Justin Foster,S012,Project Management,2,3,Yes
E219,Amy Carter,S010,Big Data,8,10,Yes
E2955,Kelli Allen,S005,HTML/CSS,1,4,No
E4427,Alex Gentry,S002,React,4,2,No
E2582,Catherine White,S006,Python,5,2,Yes
E3620,James Harris,S008,Machine Learning,9,12,No
E162,Alyssa Hart,S008,Machine Learning,9,5,No
E4815,Lori Hansen,S004,Docker,5,1,No
E4216,Barry Conner,S013,Financial Modeling,8,8,Yes
E4281,Matthew Fox,S003,Node.js,2,4,Yes
E3453,Kristina Reynolds,S003,Node.js,1,1,No
E2624,Albert Hopkins,S011,Consulting Basics,5,2,No
E640,Mark Walker,S005,HTML/CSS,2,2,Yes
E4785,Barbara Ellis,S008,Machine Learning,1,4,No
E788,Jonathan Freeman,S003,Node.js,7,10,Yes
E311,Adriana Kelley,S011,Consulting Basics,4,3,No
E4140,Alexis Campbell,S008,Machine Learning,4,4,No
E3125,Bruce Petersen,S008,Machine Learning,,1,No
E3327,Michael Jackson,S008,Machine Learning,9,8,No
E4906,April Rodriguez,S008,Machine Learning,8,12,Yes
E410,Jennifer Roy,S003,Node.js,4,2,No
E3912,Thomas Page,S006,Python,7,10,Yes
E2963,Fernando Joyce,S005,HTML/CSS,7,6,No
E1950,Deanna Mullins,S006,Python,8,8,No
E3792,Todd Erickson,S014,Client Management,2,3,Yes
E1499,Christopher Stewart,S005,HTML/CSS,3,4,Yes
E3208,William Rodriguez,S004,Docker,9,6,No
E3083,Christine Ward,S011,Consulting Basics,7,11,No
E4870,April Anderson,S010,Big Data,8,12,No
E3591,Alexa Sanders,S015,Risk Management,1,3,Yes
E2889,Erica Jennings,S004,Docker,8,10,Yes
E3384,Catherine Wheeler,S011,Consulting Basics,1,3,No
E4592,Nathan Combs,S004,Docker,3,2,Yes
E3894,Terry Miller,S003,Node.js,3,3,No
E1690,Bruce Wright,S008,Machine Learning,7,12,No
E1569,Catherine Ramirez,S003,Node.js,1,3,No
E1041,Michael Hatfield,S015,Risk Management,9,9,Yes
E1276,Brandon Shah,S015,Risk Management,8,9,Yes
E3447,Andrea Guerrero,S006,Python,5,4,No
E882,Susan Hooper,S005,HTML/CSS,10,11,No
E1440,Michael Lucas,S015,Risk Management,7,9,No
E2029,Heather Rowe,S003,Node.js,1,4,No
E3140,Rachel Gallagher,S008,Machine Learning,4,1,No
E844,Jennifer Clayton,S007,SQL,4,1,Yes
E728,Aaron Harvey,S008,Machine Learning,6,8,Yes
E863,Glenn Jimenez,S009,Data Visualization,10,11,No
E3982,Rebecca Taylor,S014,Client Management,8,12,Yes
E4249,Jaclyn Robinson,S009,Data Visualization,5,2,No
E3653,Austin Garrett,S005,HTML/CSS,3,4,Yes
E4010,Ariana Bates,S005,HTML/CSS,5,1,Yes
E3087,Dustin Wilson,S007,SQL,4,3,Yes
E1881,Monica Vang,S002,React,7,8,No
E2361,Catherine Castro,S010,Big Data,3,2,Yes
E4411,Melinda Carpenter,S011,Consulting Basics,10,5,No
E3614,Steven Daniels,S011,Consulting Basics,1,4,Yes
E1871,Phillip Sanders,S013,Financial Modeling,7,10,Yes
E694,Timothy Robles,S010,Big Data,3,1,No
E2529,Daniel Ryan,S013,Financial Modeling,1,4,No
E3872,Denise Morris,S011,Consulting Basics,6,10,No
E2690,Steven Hughes,S014,Client Management,4,3,Yes
E172,Jason Wade,S008,Machine Learning,4,2,No
E4326,Michael Webb,S007,SQL,5,,No
E1962,Nancy Davis,S006,Python,7,11,No
E2420,Jeremiah Smith,S009,Data Visualization,9,12,Yes
E1079,John Smith,S003,Node.js,1,1,Yes
E1353,Melissa Fowler,S012,Project Management,5,3,Yes
E1331,Robin Chen,S006,Python,7,6,Yes
E2774,Gregory Hutchinson,S011,Consulting Basics,5,3,No
E4857,Tina Newman,S003,Node.js,8,12,No
E4357,Benjamin Phillips,S008,Machine Learning,9,5,Yes
E3472,Nancy Bennett,S010,Big Data,6,10,Yes
E1683,Kathleen Anderson,S015,Risk Management,4,4,Yes
E1436,Molly Jones,S012,Project Management,10,6,No
E4357,Benjamin Phillips,S001,JavaScript,2,3,Yes
E3929,Emma Ward,S005,HTML/CSS,5,1,Yes
E3299,Steven Phelps,S012,Project Management,2,3,No
E3800,Tamara Wood,S002,React,7,10,Yes
E1931,Jordan Rodriguez,S014,Client Management,9,6,No
E1946,Jason Walter,S003,Node.js,2,2,No
E2242,James Collier,S011,Consulting Basics,6,11,No
E3946,Charles Ramos,S014,Client Management,3,4,Yes
E1051,Ronald Wall,S009,Data Visualization,10,11,Yes
E478,Carrie Gallegos,S010,Big Data,3,1,No
E4769,Wesley Salazar,S004,Docker,6,7,No
E3523,Christina Harmon,S010,Big Data,5,3,Yes
E379,Debbie Gray,S002,React,10,12,No
E3659,Jason Hawkins,S012,Project Management,6,12,Yes
E3164,Scott Warner,S009,Data Visualization,8,7,No
E552,Luis Contreras,S009,Data Visualization,6,5,Yes
E2555,Erika Jordan,S012,Project Management,10,12,No
E3164,Scott Warner,S013,Financial Modeling,4,3,Yes
E4778,Frances Holt,S002,React,1,3,No
E4640,Erica Schmidt,S010,Big Data,4,3,No
E1041,Michael Hatfield,S014,Client Management,3,3,No
E230,John Gordon,S009,Data Visualization,9,10,No
E2426,James Nielsen,S003,Node.js,8,11,Yes
E1399,Brandon Carter,S001,JavaScript,2,4,Yes
E427,Brittany Martinez,S014,Client Management,2,2,No
E4561,Jeffery Douglas,S007,SQL,4,3,No
E1422,Anne Jennings,S001,JavaScript,1,2,Yes
E1781,Daniel Baker,S003,Node.js,8,10,Yes
E4000,David Bishop,S004,Docker,3,2,Yes
E4192,Michelle Friedman,S001,JavaScript,8,6,Yes
E3490,Lacey Williams,S005,HTML/CSS,9,11,No
E1353,Melissa Fowler,S006,Python,5,3,No
E2370,Jay Hall,S005,HTML/CSS,10,12,Yes
E845,John Skinner,S007,SQL,7,11,No
E4480,Tina Bush,S009,Data Visualization,6,12,No
E1478,Andrea Castro,S003,Node.js,8,12,Yes
E1785,Zachary Ferguson,S007,SQL,6,5,No
E4014,Cody Williams,S001,JavaScript,4,3,No
E3894,Terry Miller,S004,Docker,2,3,Yes
E1407,Carlos Padilla,S014,Client Management,2,1,Yes
E2547,Nicole Mcneil,S009,Data Visualization,8,12,Yes
E2032,Laura Wall,S011,Consulting Basics,3,4,No
E2191,Steven Hernandez,S007,SQL,10,10,Yes
E487,Sean Garcia,S005,HTML/CSS,8,12,No
E900,William Mendez,S006,Python,7,7,No
E1933,Tonya Wilkinson,S012,Project Management,3,2,No
E2539,Jenna Cline,S002,React,10,9,Yes
E2247,Vanessa Love,S012,Project Management,1,3,Yes
E2038,Drew Jones,S015,Risk Management,9,9,No
E2989,Stephanie Collins,S012,Project Management,6,6,No
E2209,Benjamin Ward,S009,Data Visualization,4,1,No
E4611,Thomas Sherman,S005,HTML/CSS,7,5,No
E3090,Jennifer Hayes,S008,Machine Learning,8,9,No
E2762,Riley Franklin,S006,Python,8,9,Yes
E3203,Heidi Smith,S012,Project Management,8,9,Yes
E3477,Roger Lang,S015,Risk Management,2,1,No
E2478,Robert Christensen,S004,Docker,10,8,No
E2663,Sheryl Graves,S005,HTML/CSS,8,7,Yes
E2338,Xavier Lutz,S014,Client Management,9,9,Yes
E087,Sara Price,S005,HTML/CSS,1,4,No
E1730,Amber Davis,S009,Data Visualization,2,4,Yes
E3172,Savannah Ramirez,S005,HTML/CSS,2,4,No
E910,Todd Finley,S012,Project Management,6,7,Yes
E2644,Caitlin Hamilton,S002,React,5,4,No
E2671,Jamie Ayers,S006,Python,4,4,No
E2431,Jeffrey Moody,S005,HTML/CSS,2,3,No
E3987,Daniel Thompson,S015,Risk Management,8,9,No
E1576,Andrew Hayden,S014,Client Management,7,8,Yes
E4533,Andrea Blevins,S005,HTML/CSS,1,4,Yes
E2932,Tracy Peters DDS,S003,Node.js,6,8,No
E4118,Rachel Mcconnell,S012,Project Management,8,12,No
E4517,Fernando Sawyer,S010,Big Data,1,1,No
E2016,David George,S011,Consulting Basics,1,1,No
E1261,Julie Wallace,S012,Project Management,1,2,No
E3235,Debra Allen,S015,Risk Management,10,6,No
E4264,Kristin Walker,S004,Docker,3,4,No
E1492,Jesse Wagner,S001,JavaScript,6,7,No
E1793,Douglas Allen,S010,Big Data,2,2,No
E3286,Sherry Bowman,S001,JavaScript,6,6,Yes
E3100,Christine Miller,S010,Big Data,8,7,No
E1682,Sean Castillo,S014,Client Management,7,9,No
E4655,Erin Thompson,S008,Machine Learning,5,2,Yes
E2649,Betty Martinez,S011,Consulting Basics,10,10,Yes
E4694,Laurie Maddox MD,S003,Node.js,10,7,No
E1818,Angela Nichols,S010,Big Data,8,7,Yes
E2938,Jeffrey Smith,S015,Risk Management,4,2,Yes
E3952,Frank Miller,S007,SQL,8,8,No
E920,Michael Frey,S003,Node.js,6,11,Yes
E2362,Melissa Gilmore,S004,Docker,3,2,Yes
E2576,Danielle Perez,S015,Risk Management,5,1,No
E643,Veronica Baldwin,S001,JavaScript,2,2,Yes
E4691,Amanda Ramirez,S005,HTML/CSS,9,6,Yes
E3228,Rhonda Mills,S007,SQL,6,12,Yes
E2399,Diamond Paul,S014,Client Management,10,9,No
E030,Dylan Beard,S011,Consulting Basics,8,8,No
E257,Patricia Fowler,S003,Node.js,3,3,No
E3510,Michael Mills,S006,Python,9,8,No
E2213,Denise Washington,S003,Node.js,1,4,Yes
E360,Dustin Hanson,S009,Data Visualization,10,10,Yes
E4432,Stephanie Hernandez,S005,HTML/CSS,3,2,Yes
E4178,Brittany Ruiz,S006,Python,5,3,Yes
E1228,Luis Nguyen,S006,Python,10,8,No
E1061,Mrs. Michelle Dean MD,S007,SQL,9,8,No
E1398,Michael Hanson,S001,JavaScript,4,1,No
E075,Stephen Glass,S006,Python,8,6,Yes
E2699,Christopher Little,S002,React,5,2,Yes
E723,Jon Bowman,S005,HTML/CSS,1,1,Yes
E1054,Harry Sosa,S001,JavaScript,6,8,Yes
E319,Stephen Bauer,S006,Python,10,12,Yes
E4356,Isaac Williams,S005,HTML/CSS,8,5,No
E1587,Jill Medina,S007,SQL,8,12,No
E2917,Melissa Martin,S005,HTML/CSS,6,10,No
E339,Sarah Ryan,S001,JavaScript,7,10,Yes
E4595,Brian Smith,S010,Big Data,5,2,Yes
E864,Nicholas Thompson,S002,React,2,4,No
E3095,Brandon Lawrence,S010,Big Data,1,4,No
E4614,Matthew Martin,S010,Big Data,10,6,No
E4509,Peggy Matthews,S007,SQL,2,2,Yes
E346,Kristina Colon,S006,Python,9,12,No
E2794,Steven Gonzalez,S009,Data Visualization,1,2,Yes
E1929,Andrew Vaughn,S007,SQL,2,2,Yes
E1933,Tonya Wilkinson,S009,Data Visualization,9,6,Yes
E4408,Steven Fry,S006,Python,10,5,No
E3039,Steven Fritz,S011,Consulting Basics,10,8,Yes
E2221,Gregory Alexander,S010,Big Data,4,2,No
E1455,Victoria Meyers,S014,Client Management,6,6,No
E3822,Samantha Monroe,S004,Docker,8,10,No
E3790,Randall Moore,S003,Node.js,4,1,No
E3077,Tiffany Baker,S007,SQL,2,4,Yes
E3585,Nicole Brady,S014,Client Management,8,7,Yes
E370,Tiffany Walker,S011,Consulting Basics,7,6,No
E2226,Miguel Silva,S005,HTML/CSS,5,1,No
E088,Fred Figueroa,S007,SQL,9,5,Yes
E3282,Sean Chen,S014,Client Management,10,9,Yes
E3000,Mark Ross,S007,SQL,7,8,Yes
E4983,Cole Myers,S004,Docker,7,6,No
E2995,Katie Bowers,S004,Docker,,4,No
E717,Zachary Brown,S004,Docker,8,5,No
E3637,Emily Hendricks,S015,Risk Management,3,4,Yes
E858,Karen Bell,S010,Big Data,5,1,No
E3919,Jennifer Ibarra,S012,Project Management,2,1,No
E577,Vicki Peters,S007,SQL,10,5,Yes
E2938,Jeffrey Smith,S015,Risk Management,3,1,Yes
E3520,Joshua Olson,S004,Docker,4,4,Yes
E1385,Nathan Elliott,S002,React,7,10,Yes
E2876,Christina Marks,S012,Project Management,7,7,Yes
E2772,Heather Vega,S011,Consulting Basics,10,10,No
E3531,Rebecca Hooper,S004,Docker,1,4,No
E4281,Matthew Fox,S015,Risk Management,2,2,Yes
E1852,Michael Perry,S015,Risk Management,8,5,No
E2732,Krista Hernandez,S005,HTML/CSS,9,6,No
E3799,Jennifer Mccoy,S015,Risk Management,6,7,Yes
E4035,Laurie Miles,S002,React,6,10,No
E304,Christopher Mccarty,S001,JavaScript,9,5,No
E1245,Mr. Christian Mason,S004,Docker,7,6,No
E4196,Olivia Sweeney,S009,Data Visualization,8,12,No
E1431,Steven Davis,S006,Python,10,5,Yes
E4584,Brent Jones,S009,Data Visualization,4,1,No
E2502,Todd Davis,S002,React,5,4,Yes
E3246,Loretta Griffith,S013,Financial Modeling,1,3,Yes
E1770,Veronica Duncan,S004,Docker,4,2,Yes
E2027,Tiffany Taylor,S004,Docker,3,3,Yes
E2740,Christine Roberts,S015,Risk Management,6,10,No
E1534,Alyssa Foster,S014,Client Management,2,4,No
E1975,Samantha Powell,S008,Machine Learning,4,2,Yes
E187,Jimmy Cantu,S015,Risk Management,8,8,Yes
E2119,Valerie Robinson,S011,Consulting Basics,4,3,Yes
E1701,Heather Richardson,S005,HTML/CSS,1,1,No
E4745,Gordon Williams,S002,React,9,7,Yes
E1602,Mandy Molina,S015,Risk Management,4,3,No
E1031,Valerie West,S010,Big Data,8,7,Yes
E4025,Joseph Wilkinson,S004,Docker,5,3,Yes
E1055,Amy Rogers,S011,Consulting Basics,6,6,No
E4166,Monica Foster,S003,Node.js,6,7,No
E3184,Austin Baldwin,S003,Node.js,5,4,No
E4439,Sarah Walter,S005,HTML/CSS,3,4,Yes
E3162,David Rosales,S010,Big Data,8,10,No
E2725,Amanda Reed,S007,SQL,3,4,No
E2260,Carla Cooper,S006,Python,3,1,No
E020,Aaron Miller,S010,Big Data,7,5,No
