emp_id,emp_name,T_id,T_name,project_score,hackerrank_score,completed
E2144,Jerry Vega,T1577,Data Science Bootcamp,4,36,0
E1963,Mr. Jonathan Green,T1578,Consulting Essentials,96,52,0
E2786,Vincent Petersen,T1579,DevOps with Docker,39,32,1
E3846,Peter Cruz,T1580,Machine Learning Basics,6,2,0
E121,Danielle Ingram,T1581,Project Management for Consultants,11,62,1
E2586,Justin Tucker,T1582,Node.js Masterclass,18,10,0
E369,Eric Rios,T1583,Consulting Essentials,11,28,0
E1412,Gary Carlson,T1584,Financial Modeling,27,29,1
E4840,Austin Chapman,T1585,Node.js Masterclass,87,74,1
E4841,Becky Ellis,T1586,Python for Data Analysis,32,75,1
E4676,Francisco Berry,T1587,Advanced Data Visualization,96,26,0
E3870,Roger Diaz,T1588,SQL Mastery,24,67,1
E2611,Andrew Rodriguez,T1589,Business Process Management,76,43,1
E4682,Jonathan Gray,T1590,Machine Learning Basics,38,37,0
E628,James Thompson,T1591,React and Redux,31,10,0
E3258,Frank Adams,T1592,SQL Mastery,17,20,0
E4790,Emily Dickerson,T1593,Data Science Bootcamp,37,55,1
E1230,Chelsea Martinez,T1594,Project Management for Consultants,18,40,0
E4159,Tamara Crane,T1595,Node.js Masterclass,85,44,1
E596,Steven Hodges,T1596,Python for Data Analysis,99,86,1
E372,Curtis Hays,T1597,DevOps with Docker,7,6,0
E1616,Miranda Vazquez,T1598,Node.js Masterclass,14,3,0
E3194,Matthew Nguyen,T1599,Machine Learning Basics,16,24,0
E2934,Kimberly Hall,T1600,Advanced Data Visualization,28,66,1
E766,Taylor Wolf,T1601,Machine Learning Basics,56,98,1
E908,April Jenkins,T1602,DevOps with Docker,39,69,1
E612,Veronica Arellano,T1603,Client Relationship Management,6,9,0
E4958,April Davis,T1604,DevOps with Docker,89,65,1
E495,Johnny Jensen,T1605,Business Process Management,77,22,1
E1391,Megan Bell,T1606,Full-Stack Web Development,13,39,0
E2381,Charles Miller,T1607,Python for Data Analysis,69,39,1
E4500,Joseph Mitchell,T1608,React and Redux,0,15,0
E2120,Molly Johnson,T1609,Advanced Data Visualization,34,12,0
E3802,Diane Sawyer,T1610,Client Relationship Management,8,4,0
E2681,Vanessa Merritt,T1611,Business Process Management,2,15,1
E1872,Danielle Miller MD,T1612,Python for Data Analysis,0,18,0
E4808,Calvin Rodriguez,T1613,Advanced Data Visualization,12,0,0
E2680,Allen Brooks,T1614,Project Management for Consultants,55,54,1
E2966,Kyle Reese,T1615,Full-Stack Web Development,32,35,0
E1174,Jacqueline Sanders,T1616,Advanced JavaScript,10,26,0
E1989,Nathaniel Hernandez,T1617,Advanced Data Visualization,33,13,0
E1190,Kevin Goodman,T1618,Advanced JavaScript,18,19,0
E4286,Sara Bean,T1619,Financial Modeling,10,99,1
E3409,Leonard Williams,T1620,Advanced JavaScript,7,8,0
E825,Rebecca Bentley,T1621,Machine Learning Basics,2,36,0
E487,Sean Garcia,T1622,Node.js Masterclass,6,48,1
E2316,Joshua Hernandez,T1623,Advanced JavaScript,48,99,1
E983,Billy Williams,T1624,DevOps with Docker,59,23,1
E3080,Lee Lane,T1625,Advanced JavaScript,21,34,0
E1269,Philip Wells,T1626,Node.js Masterclass,32,22,1
E4782,Jessica Huff,T1627,SQL Mastery,97,53,1
E3883,Kyle Holloway,T1628,Data Science Bootcamp,31,39,0
E3910,Kelly Mcgee,T1629,Advanced Data Visualization,23,23,0
E918,Kristina Eaton,T1630,Project Management for Consultants,38,7,0
E078,Meredith Stuart,T1631,Advanced Data Visualization,19,27,0
E1279,Dustin Oconnor,T1632,Advanced JavaScript,4,46,0
E075,Stephen Glass,T1633,Machine Learning Basics,27,33,0
E2742,Gabriel Banks,T1634,Advanced Data Visualization,31,53,1
E2031,Melissa Schultz,T1635,DevOps with Docker,12,38,0
E875,Anna Moore,T1636,Full-Stack Web Development,12,39,0
E4233,Adam Jensen,T1637,Machine Learning Basics,74,38,1
E3766,Mary Meyer,T1638,Advanced JavaScript,38,64,1
E1091,Patricia Ferguson,T1639,Consulting Essentials,27,38,0
E4252,Christopher Marsh,T1640,Machine Learning Basics,1,7,0
E1695,Rachel Browning,T1641,Client Relationship Management,1,36,1
E181,Jason Adams,T1642,Advanced JavaScript,8,24,1
E4727,Anthony Randall,T1643,Financial Modeling,75,22,1
E2008,Rhonda Carson,T1644,Node.js Masterclass,1,23,0
E2125,Christina Ray,T1645,Python for Data Analysis,4,22,0
E4349,Mark Moss,T1646,Node.js Masterclass,51,79,1
E1348,Michael Jordan,T1647,Advanced JavaScript,36,27,0
E4951,Roy Best,T1648,Python for Data Analysis,11,37,0
E3127,John Saunders,T1649,Project Management for Consultants,11,83,1
E3856,Michaela Steele,T1650,Machine Learning Basics,34,33,0
E1772,Henry Cochran,T1651,Advanced JavaScript,58,2,1
E2292,Kristin Patterson,T1652,Machine Learning Basics,19,44,1
E799,Patrick Rhodes,T1653,Data Science Bootcamp,5,6,1
E3733,Jennifer Williams,T1654,Advanced Data Visualization,82,68,1
E183,Jessica Rios,T1655,React and Redux,39,15,0
E1005,Crystal Gallagher,T1656,SQL Mastery,10,36,1
E2770,James Benitez,T1657,Machine Learning Basics,79,24,1
E799,Patrick Rhodes,T1658,Data Science Bootcamp,14,40,0
E2206,Jonathan Edwards,T1659,Project Management for Consultants,25,28,0
E1583,Jason Cox,T1660,Data Science Bootcamp,4,53,1
E4994,Ian Macdonald,T1661,Advanced Data Visualization,84,93,1
E2605,Julia Lynn,T1662,SQL Mastery,26,93,1
E2618,Anthony Mcgrath,T1663,Advanced JavaScript,3,17,0
E2525,Carol Alexander,T1664,Machine Learning Basics,76,11,1
E4116,Shelby Ballard,T1665,Machine Learning Basics,23,51,1
E4288,Peter Avery,T1666,Client Relationship Management,7,38,0
E3354,Kelli White,T1667,Advanced Data Visualization,2,11,0
E2391,Ashley Wagner,T1668,SQL Mastery,0,36,0
E3117,John Williams,T1669,Python for Data Analysis,70,44,1
E2568,Mark Cortez,T1670,SQL Mastery,32,31,0
E3968,Donna Blackwell,T1671,Full-Stack Web Development,21,45,1
E1500,Sharon Cook,T1672,Client Relationship Management,15,9,0
E2619,Tiffany Andrews,T1673,Project Management for Consultants,7,13,1
E1146,Tina Gill,T1674,React and Redux,75,48,1
E464,Katherine Ward,T1675,Financial Modeling,34,8,0
E1538,Dr. Donald Todd MD,T1676,Python for Data Analysis,5,13,0
E1094,Robert Bond,T1677,Node.js Masterclass,16,0,0
E4375,Terry Murray,T1678,SQL Mastery,2,40,0
E3431,Kathryn Wilson,T1679,Node.js Masterclass,35,35,0
E3486,Dillon Schneider,T1680,Advanced JavaScript,6,21,1
E3648,Edward Rogers,T1681,SQL Mastery,27,2,0
E1144,Audrey Tucker,T1682,Node.js Masterclass,22,29,0
E4375,Terry Murray,T1683,SQL Mastery,12,57,1
E2519,Jill Kelly,T1684,Data Science Bootcamp,90,41,1
E1243,Christopher Glass,T1685,Consulting Essentials,31,35,0
E1678,Emma Mercer,T1686,Advanced Data Visualization,37,1,1
E111,Susan Levy,T1687,React and Redux,30,30,0
E3448,Cindy Brown,T1688,Advanced JavaScript,74,84,1
E117,Felicia Bowen,T1689,Full-Stack Web Development,82,36,1
E205,Miranda Vaughn,T1690,SQL Mastery,35,38,0
E1138,Barbara Travis,T1691,Financial Modeling,25,13,0
E2150,Molly Owen,T1692,Project Management for Consultants,9,20,0
E3300,William Riddle,T1693,Advanced Data Visualization,34,2,1
E4000,David Bishop,T1694,Machine Learning Basics,1,8,1
E3645,Cesar Pitts,T1695,Business Process Management,34,7,0
E3199,Traci Gonzalez,T1696,Python for Data Analysis,30,59,0
E1390,Emily Griffith,T1697,Advanced JavaScript,80,8,1
E2745,Laura Carter MD,T1698,Advanced Data Visualization,21,12,0
E3618,Luis Edwards,T1699,SQL Mastery,29,19,0
E043,Grace Aguilar,T1700,Advanced JavaScript,92,2,1
E984,Mark Brown,T1701,Python for Data Analysis,2,3,0
E2831,Brandon Chavez,T1702,DevOps with Docker,20,28,0
E158,Brandon Pham,T1703,Node.js Masterclass,37,73,1
E4129,Aaron Hayes,T1704,Advanced JavaScript,4,21,0
E2994,Daniel Golden,T1705,Machine Learning Basics,10,20,0
E870,Joshua Franco,T1706,Machine Learning Basics,79,37,1
E1845,Tiffany Drake,T1707,Machine Learning Basics,97,13,0
E4365,Anne Ingram,T1708,Machine Learning Basics,5,15,0
E3954,Kristen Jennings,T1709,Python for Data Analysis,19,5,0
E4120,Julie Butler,T1710,SQL Mastery,9,39,0
E574,Patricia Hays,T1711,Advanced JavaScript,89,85,1
E2313,Samantha Nelson,T1712,Financial Modeling,64,4,0
E1513,Dawn Brown,T1713,Node.js Masterclass,99,91,1
E3008,Jason Grant,T1714,Node.js Masterclass,73,89,1
E4242,Cindy Olson,T1715,Machine Learning Basics,97,86,1
E4105,Troy Leon,T1716,Advanced Data Visualization,99,69,1
E1652,Jacob Drake,T1717,Advanced JavaScript,40,26,0
E623,Seth Sutton,T1718,Full-Stack Web Development,20,3,0
E1028,Virginia Juarez,T1719,Advanced JavaScript,26,6,0
E4650,Jeremy Howe,T1720,Data Science Bootcamp,26,40,0
E2300,Robin Lamb,T1721,React and Redux,55,13,1
E3112,Brian Hernandez,T1722,Node.js Masterclass,19,14,0
E4508,Ryan Fuller,T1723,Financial Modeling,36,57,1
E538,Rachael Alvarez,T1724,DevOps with Docker,9,13,1
E670,Jennifer Burton,T1725,Full-Stack Web Development,13,29,0
E1701,Heather Richardson,T1726,Business Process Management,26,41,1
E4029,Sara Johnson,T1727,SQL Mastery,2,13,0
E714,Ryan Martinez,T1728,Python for Data Analysis,66,86,0
E664,Robert Cain,T1729,Python for Data Analysis,26,24,0
E2253,Angela Miller,T1730,DevOps with Docker,18,23,0
E1616,Miranda Vazquez,T1731,DevOps with Docker,4,16,0
E4663,Christina Hickman,T1732,Client Relationship Management,15,51,1
E2329,Christopher Roberts,T1733,DevOps with Docker,63,86,1
E1612,Shannon Jensen,T1734,Machine Learning Basics,15,3,0
E1594,Alison Blake,T1735,React and Redux,42,47,1
E496,Jacqueline Martin MD,T1736,Financial Modeling,18,80,1
E3886,James Anderson,T1737,Machine Learning Basics,62,82,1
E844,Jennifer Clayton,T1738,Full-Stack Web Development,5,34,0
E4351,Kristen Peterson,T1739,Python for Data Analysis,6,28,0
E2148,Heather Jackson,T1740,Advanced JavaScript,15,19,0
E1410,David Morales,T1741,Consulting Essentials,47,12,1
E1622,Daniel Carr,T1742,DevOps with Docker,90,54,1
E4167,Jose Howe,T1743,Data Science Bootcamp,20,16,0
E2764,Benjamin Ross,T1744,Advanced JavaScript,13,23,0
E1154,Daniel Stanley,T1745,Node.js Masterclass,58,56,1
E3658,Kristin Kline,T1746,Business Process Management,25,6,0
E2158,Zachary Gonzalez,T1747,Project Management for Consultants,5,15,0
E163,Lindsay Warren,T1748,Advanced JavaScript,48,54,1
E2629,Kevin Mcmillan,T1749,Python for Data Analysis,25,15,0
E3541,Blake Lane,T1750,Machine Learning Basics,13,27,0
E4289,Lauren Suarez,T1751,DevOps with Docker,34,10,0
E3231,Samantha Smith,T1752,Data Science Bootcamp,37,3,1
E3077,Tiffany Baker,T1753,Financial Modeling,26,63,1
E3897,Laura Humphrey,T1754,DevOps with Docker,34,18,0
E3686,Jessica Garcia,T1755,Project Management for Consultants,4,31,0
E350,Michelle Pena,T1756,Business Process Management,34,16,0
E2585,Richard Beck,T1757,Data Science Bootcamp,36,0,0
E1020,Lynn Williams,T1758,Machine Learning Basics,70,26,1
E035,Tiffany Austin,T1759,Python for Data Analysis,11,20,0
E4780,Danielle Dixon,T1760,Python for Data Analysis,70,31,1
E1975,Samantha Powell,T1761,Machine Learning Basics,26,30,0
E689,Michael Cooper,T1762,Consulting Essentials,17,7,0
E1149,Frank Ali,T1763,React and Redux,66,0,1
E2216,Lance Meyer,T1764,Advanced Data Visualization,53,96,1
E4914,Joshua Johnson,T1765,Python for Data Analysis,7,19,0
E096,Erica Lang,T1766,Python for Data Analysis,68,83,1
E4067,Jessica Olsen,T1767,DevOps with Docker,17,30,0
E2863,Tamara Romero,T1768,Full-Stack Web Development,51,17,1
E4498,Kenneth Thomas,T1769,SQL Mastery,38,17,0
E3905,Michael Jenkins,T1770,React and Redux,33,1,0
E2574,Lance Gallegos,T1771,Full-Stack Web Development,12,25,0
E2917,Melissa Martin,T1772,Machine Learning Basics,39,21,0
E3626,Stephanie Mccarthy,T1773,Business Process Management,38,22,0
E2166,Brittany Wright,T1774,Full-Stack Web Development,40,34,0
E733,Lisa Vargas,T1775,Full-Stack Web Development,34,31,0
E3662,Victoria Ramirez,T1776,Python for Data Analysis,14,32,0
E2023,David Cook,T1777,DevOps with Docker,13,38,0
E230,John Gordon,T1778,Machine Learning Basics,97,10,1
E3094,Christopher Lee,T1779,Node.js Masterclass,89,65,1
E4060,Jonathan Ward,T1780,Machine Learning Basics,9,12,0
E4014,Cody Williams,T1781,Python for Data Analysis,85,87,1
E4162,Allison Gonzalez,T1782,Python for Data Analysis,32,38,0
E2526,Jason Davidson,T1783,Advanced Data Visualization,28,30,0
E4093,Susan Coleman,T1784,Consulting Essentials,11,27,0
E423,Daniel Gonzales,T1785,DevOps with Docker,15,46,0
E3034,Michael Mitchell,T1786,Machine Learning Basics,31,24,0
E1368,Jeffrey Wheeler,T1787,Project Management for Consultants,18,25,0
E3609,Ronald Thomas,T1788,Machine Learning Basics,22,6,0
E1359,Crystal Berry,T1789,Node.js Masterclass,25,6,0
E3498,Megan Leach,T1790,Machine Learning Basics,14,4,0
E1380,Jessica Bryant,T1791,Python for Data Analysis,53,81,1
E2405,Brenda Miller,T1792,Python for Data Analysis,46,28,1
E3951,Beth Reyes,T1793,Data Science Bootcamp,21,36,1
E2058,Cynthia Scott,T1794,Node.js Masterclass,60,32,1
E3932,Tara Brown,T1795,Node.js Masterclass,86,49,1
E710,Mary Lambert,T1796,SQL Mastery,24,16,0
E4413,Nancy Stone,T1797,DevOps with Docker,51,18,1
E4390,Michael Oconnell,T1798,Project Management for Consultants,37,3,1
E1136,Emily Ramirez,T1799,Machine Learning Basics,25,17,0
E1018,Michael Barker,T1800,Data Science Bootcamp,78,52,0
E1994,Mrs. Heather Mendez PhD,T1801,Node.js Masterclass,37,87,1
E4529,Benjamin Miller,T1802,React and Redux,78,48,1
E1717,Joyce Warner,T1803,Project Management for Consultants,32,16,0
E4582,Rick Nelson,T1804,Consulting Essentials,34,49,1
E4937,Cheyenne Rogers,T1805,Full-Stack Web Development,36,2,0
E3489,Tamara Shepherd,T1806,Advanced Data Visualization,68,77,1
E2162,John Cruz,T1807,Advanced Data Visualization,85,20,1
E4510,Nicholas Jackson,T1808,Advanced Data Visualization,70,8,0
E1987,Robert Hughes,T1809,React and Redux,13,58,1
E3496,Daniel Nicholson,T1810,Python for Data Analysis,6,9,0
E2181,Eric Wright,T1811,Project Management for Consultants,73,22,1
E2325,Angelica Allen,T1812,Machine Learning Basics,10,9,0
E1275,Jerome James,T1813,Project Management for Consultants,74,80,1
E3226,Jeffrey Sims,T1814,Consulting Essentials,8,23,1
E3361,Leslie Elliott,T1815,SQL Mastery,38,17,0
E2172,Richard Rowe,T1816,Python for Data Analysis,13,27,0
E104,Michelle Ayala,T1817,Financial Modeling,71,71,1
E908,April Jenkins,T1818,Data Science Bootcamp,89,100,1
E4201,Nathan Mcdaniel,T1819,Full-Stack Web Development,96,47,1
E727,Michelle Lane,T1820,Advanced Data Visualization,40,31,0
E393,Erin Jones,T1821,Machine Learning Basics,73,84,1
E4842,James Cherry,T1822,Advanced JavaScript,12,77,1
E4718,Ryan Rivera,T1823,SQL Mastery,86,88,1
E288,Michelle King,T1824,DevOps with Docker,12,38,1
E700,Christopher Fox,T1825,DevOps with Docker,63,44,1
E1375,Robert Jackson,T1826,React and Redux,67,44,1
E3422,Jon Leach,T1827,Full-Stack Web Development,60,55,1
E4937,Cheyenne Rogers,T1828,Advanced JavaScript,18,39,0
E4883,Matthew Walker,T1829,Financial Modeling,11,14,0
E3594,Caitlin Gutierrez,T1830,Data Science Bootcamp,74,64,1
E2275,Abigail Jones,T1831,Advanced JavaScript,54,3,0
E4160,Larry Bautista,T1832,Advanced Data Visualization,17,33,0
E3584,Lindsay Ferguson,T1833,Full-Stack Web Development,27,7,0
E4941,Mary Williamson,T1834,Machine Learning Basics,8,21,1
E1613,Cynthia Mckay,T1835,DevOps with Docker,3,30,0
E1278,Brianna Cohen,T1836,Full-Stack Web Development,64,87,1
E2752,Margaret Singh,T1837,Machine Learning Basics,24,36,0
E3468,Thomas Hurley,T1838,Full-Stack Web Development,31,66,1
E4573,Michael Lewis MD,T1839,React and Redux,20,1,0
E637,Kyle Sanchez,T1840,Node.js Masterclass,25,33,0
E2331,Michelle Neal,T1841,Client Relationship Management,20,5,0
E3461,Shane Cruz,T1842,Client Relationship Management,24,20,0
E2089,Benjamin Gutierrez,T1843,Data Science Bootcamp,47,34,1
E1564,Claudia Miranda,T1844,Client Relationship Management,99,36,1
E2582,Catherine White,T1845,DevOps with Docker,22,22,0
E1720,Adrian Cochran,T1846,Client Relationship Management,5,93,1
E3051,Steven Curtis,T1847,Advanced JavaScript,19,64,1
E2072,Cody Ingram,T1848,React and Redux,3,0,0
E2661,Mark Harper,T1849,Advanced Data Visualization,53,13,1
E4767,Sergio Prince,T1850,SQL Mastery,55,67,1
E2057,Jesse Shah,T1851,Consulting Essentials,10,34,0
E1299,Alyssa Johnson,T1852,Data Science Bootcamp,20,17,0
E2001,Mitchell May,T1853,DevOps with Docker,22,31,0
E1176,Katherine Nguyen,T1854,Machine Learning Basics,45,5,1
E4229,Ana Gonzalez,T1855,Advanced Data Visualization,58,90,1
E2593,Stephanie Parker,T1856,Advanced JavaScript,95,48,1
E2297,Brenda Matthews,T1857,Financial Modeling,39,32,0
E2414,Mr. Howard Leach Jr.,T1858,Data Science Bootcamp,26,32,0
E2461,Emily Williams,T1859,React and Redux,10,19,0
E2985,Mr. Dominic Coleman,T1860,Advanced Data Visualization,38,40,0
E1767,Ricky Price,T1861,Node.js Masterclass,6,93,1
E444,Sandra Gutierrez,T1862,SQL Mastery,78,5,1
E4846,Angela Schneider,T1863,Python for Data Analysis,18,37,0
E2537,Ashley Hernandez,T1864,Data Science Bootcamp,27,36,0
E462,Faith Espinoza,T1865,SQL Mastery,93,88,1
E4545,Jean Stuart,T1866,Python for Data Analysis,96,27,1
E3158,Luke Santiago,T1867,Data Science Bootcamp,17,66,1
E1541,Julie Foster MD,T1868,Node.js Masterclass,15,0,0
E2179,Shelby Mccall,T1869,Machine Learning Basics,5,21,0
E934,Nathan Vazquez,T1870,Client Relationship Management,17,15,0
E2306,Nichole House,T1871,Python for Data Analysis,6,21,0
E1895,Scott Spence,T1872,Project Management for Consultants,21,33,0
E637,Kyle Sanchez,T1873,Data Science Bootcamp,51,78,0
E2275,Abigail Jones,T1874,Full-Stack Web Development,4,69,0
E1755,Robert Deleon,T1875,Advanced JavaScript,7,4,0
E2340,Tammy Stephens,T1876,Advanced Data Visualization,18,15,0
E534,Ronnie Phillips,T1877,Data Science Bootcamp,3,36,0
E1071,Lauren Wilkerson,T1878,Full-Stack Web Development,58,16,1
E1367,Adam Bennett,T1879,Business Process Management,33,23,0
E422,Cynthia Allen,T1880,SQL Mastery,5,13,0
E2762,Riley Franklin,T1881,Data Science Bootcamp,30,0,0
E2277,Jason Mathis,T1882,Client Relationship Management,26,51,0
E418,Juan Hicks,T1883,DevOps with Docker,8,30,0
E4897,Daniel Mendez,T1884,Python for Data Analysis,45,93,0
E1900,Wendy Nelson,T1885,Python for Data Analysis,96,47,1
E1671,Valerie Pruitt DVM,T1886,Advanced JavaScript,15,54,1
E2938,Jeffrey Smith,T1887,Financial Modeling,81,8,0
E3353,Melissa Benjamin,T1888,Business Process Management,32,95,0
E1250,James Pierce,T1889,Machine Learning Basics,16,28,0
E2425,Samuel Barnett,T1890,Project Management for Consultants,62,59,0
E2496,Daniel Wise,T1891,SQL Mastery,37,37,0
E315,Joanna Munoz,T1892,React and Redux,0,36,0
E638,Katherine Nguyen,T1893,SQL Mastery,32,87,1
E3748,Holly Blankenship,T1894,Advanced JavaScript,50,23,1
E4149,George Olsen,T1895,Consulting Essentials,39,85,1
E1142,Maria Moran,T1896,DevOps with Docker,20,63,1
E3874,Scott Berger,T1897,Client Relationship Management,71,81,1
E848,Lindsay Keller,T1898,Advanced JavaScript,15,9,0
E3187,Sean Garcia,T1899,Advanced Data Visualization,27,33,0
E2917,Melissa Martin,T1900,Client Relationship Management,70,93,1
E1248,Danielle Peterson,T1901,Client Relationship Management,97,96,1
E2154,Paul Brown,T1902,Node.js Masterclass,72,39,1
E2680,Allen Brooks,T1903,Project Management for Consultants,26,97,1
E4583,Teresa Brown,T1904,DevOps with Docker,25,4,0
E184,Justin Thompson,T1905,Full-Stack Web Development,4,31,0
E955,Jeremy Martin,T1906,Data Science Bootcamp,56,87,1
E1247,Megan Moore,T1907,Python for Data Analysis,31,25,0
E3988,Samantha Anderson,T1908,SQL Mastery,12,23,0
E2629,Kevin Mcmillan,T1909,Data Science Bootcamp,21,15,0
E3036,Brenda Dean,T1910,Financial Modeling,34,50,1
E3282,Sean Chen,T1911,Data Science Bootcamp,11,64,1
E1113,John Stokes,T1912,DevOps with Docker,13,31,0
E886,Earl Hobbs,T1913,SQL Mastery,20,38,0
E1654,Kimberly Rowe,T1914,Business Process Management,16,31,0
E2762,Riley Franklin,T1915,React and Redux,20,37,0
E2469,Kenneth Gill,T1916,React and Redux,83,56,1
E4251,Robert Fisher,T1917,React and Redux,92,11,1
E1099,Brittany Murphy,T1918,Node.js Masterclass,48,65,1
E2711,Emily Ellis,T1919,Financial Modeling,23,1,0
E966,Derrick Young,T1920,Machine Learning Basics,45,15,1
E1757,Karen Diaz,T1921,Machine Learning Basics,38,83,1
E2475,Tiffany Khan,T1922,Project Management for Consultants,69,10,1
E424,Charles Thomas,T1923,Business Process Management,18,15,0
E1921,Jacob Gomez,T1924,Advanced Data Visualization,39,33,0
E3506,Carlos Robinson,T1925,Data Science Bootcamp,1,71,1
E3994,Regina Edwards,T1926,Project Management for Consultants,30,19,0
E067,Debra Pena,T1927,Node.js Masterclass,9,30,0
E4824,David Williams,T1928,Data Science Bootcamp,3,18,0
E4425,Walter Parker,T1929,React and Redux,51,89,0
E3274,Cynthia Smith,T1930,Advanced JavaScript,11,24,1
E4644,Jenna Osborne,T1931,SQL Mastery,1,83,1
E681,Sarah Diaz,T1932,Advanced Data Visualization,29,26,0
E2404,Christopher Harris,T1933,Machine Learning Basics,35,1,0
E4648,James Barrera,T1934,Data Science Bootcamp,23,20,0
E074,Kristen Jacobs,T1935,React and Redux,46,79,1
