emp_id,emp_name,department,designation,DOJ,age,experience,salary,no_of_promotions,education
E1413,Ricardo Sullivan,Sales,Junior Developer,2021-05-31,27,4.0,45695.0,1.0,MBA
E1414,Jose Johnson,HR,Senior Developer,2009-01-24,34,10.0,62581.0,0.0,Bachelors
E1415,Jessica Hill,Marketing,Mid-level Developer,2012-04-30,35,6.0,72560.0,1.0,Masters
E1416,Scott Jimenez,Sales,Manager,2005-09-24,45,20.0,96788.0,2.0,MBA
E1417,Pamela Wagner,Engineering,Senior Developer,2016-06-12,36,10.0,68153.0,1.0,MBA
E1418,Mathew Smith,HR,Junior Developer,2005-07-06,23,0.0,20127.0,0.0,Bachelors
E1419,Robert Gray,HR,Senior Developer,2009-09-11,49,11.0,113352.0,2.0,MBA
E1420,Scott Payne,Marketing,Senior Developer,2018-07-10,50,11.0,118475.0,0.0,MBA
E1421,Matthew Foster,Finance,Mid-level Developer,2011-09-19,38,6.0,79774.0,0.0,Masters
E1422,Anne Jennings,Finance,Manager,2015-08-18,41,20.0,110796.0,2.0,MBA
E1423,Wanda White,HR,Senior Developer,2009-09-10,47,11.0,113042.0,1.0,Bachelors
E1424,Gina Flores,HR,Senior Developer,2017-08-22,46,11.0,100054.0,1.0,Masters
E1425,Robert Schaefer,Engineering,Senior Developer,2011-08-15,45,11.0,97558.0,2.0,Bachelors
E1426,John Reid,Finance,Senior Developer,2017-09-13,46,11.0,109557.0,,Bachelors
E1427,John Gregory,Finance,Junior Developer,2006-10-31,22,2.0,25269.0,0.0,Masters
E1428,John Jones,Sales,Junior Developer,2023-01-06,23,1.0,30910.0,0.0,Bachelors
E1429,Jennifer Wade,HR,Mid-level Developer,2010-06-14,29,5.0,,1.0,MBA
E1430,Sharon Shepard,HR,Mid-level Developer,2023-09-09,39,6.0,78310.0,1.0,Bachelors
E1431,Steven Davis,Sales,Junior Developer,2010-01-18,29,4.0,36523.0,3.0,MBA
E1432,Nicholas Long,Marketing,Mid-level Developer,2014-02-13,39,6.0,59284.0,2.0,MBA
E1433,Christopher Rivera,Finance,Junior Developer,2010-03-23,26,4.0,40123.0,1.0,Masters
E1434,Russell Turner,Finance,Junior Developer,2009-08-03,23,0.0,30763.0,0.0,Masters
E1435,Shelly Fleming,Engineering,Senior Developer,2004-12-24,38,10.0,54679.0,0.0,MBA
E1436,Molly Jones,Marketing,Junior Developer,2022-05-05,25,3.0,42512.0,1.0,Masters
E1437,Steven Gibson,Engineering,Mid-level Developer,2005-08-02,33,6.0,78463.0,,Bachelors
E1438,Erin Rogers PhD,Marketing,Senior Developer,2019-12-28,41,11.0,81717.0,1.0,MBA
E1439,Samuel Sellers,Finance,Manager,2020-08-28,46,20.0,95153.0,2.0,Masters
E1440,Michael Lucas,Engineering,Junior Developer,2010-07-18,23,,32830.0,0.0,MBA
E1441,Diane Torres,Finance,Senior Developer,2007-05-22,45,11.0,110231.0,2.0,MBA
E1442,Nathaniel Hebert,Engineering,Junior Developer,2014-09-15,23,2.0,24720.0,0.0,MBA
E1443,Michelle Orozco,Finance,Manager,2006-04-09,49,20.0,112757.0,2.0,MBA
E1444,Laurie Yang,HR,Manager,2008-08-24,50,20.0,81395.0,3.0,Masters
E1445,Jason Boyer,Marketing,Mid-level Developer,2011-05-21,31,6.0,76371.0,2.0,MBA
E1446,Darlene Ray,Marketing,Senior Developer,2004-10-17,48,11.0,115876.0,0.0,Bachelors
E1447,Nicole Vega,HR,Manager,2018-11-12,49,20.0,82170.0,1.0,Bachelors
E1448,Travis Patel,Marketing,Senior Developer,2017-06-19,34,10.0,79812.0,1.0,Bachelors
E1449,Heather Morris,Sales,Mid-level Developer,2016-10-07,34,6.0,52272.0,2.0,MBA
E1450,Mark Casey,Marketing,Manager,2011-02-06,46,20.0,92500.0,3.0,MBA
E1451,Philip Mcgee,HR,Manager,2004-10-20,45,20.0,82394.0,,Bachelors
E1452,David Howard,Sales,Junior Developer,2005-10-02,23,0.0,23390.0,0.0,MBA
E1453,Kevin West,HR,Mid-level Developer,2018-12-06,30,6.0,78655.0,2.0,Masters
E1454,Michael Estrada,Sales,Mid-level Developer,2011-09-09,31,6.0,52175.0,2.0,Bachelors
E1455,Victoria Meyers,Finance,Manager,2015-09-23,49,20.0,101091.0,2.0,MBA
E1456,Timothy Phillips,Engineering,Mid-level Developer,2015-05-17,32,6.0,57702.0,3.0,MBA
E1457,Amy Wu,Marketing,Mid-level Developer,2009-05-06,26,5.0,37579.0,2.0,Bachelors
E1458,Daniel Carroll,Engineering,Junior Developer,2022-08-30,24,2.0,21417.0,0.0,MBA
E1459,Tracey Norton,Engineering,Manager,2020-04-04,40,20.0,118929.0,2.0,Bachelors
E1460,Curtis Carter,HR,Manager,2007-07-02,45,20.0,119264.0,2.0,Masters
E1461,Christopher Smith,Finance,Mid-level Developer,2016-02-18,30,6.0,54903.0,3.0,Masters
E1462,James Owens,Sales,Mid-level Developer,2009-05-02,39,6.0,61215.0,0.0,Masters
E1463,Christine Duran,Marketing,Senior Developer,2010-12-11,37,10.0,79200.0,1.0,Bachelors
E1464,Tyrone Delacruz,Engineering,Junior Developer,2006-07-19,27,3.0,40959.0,3.0,Bachelors
E1465,Justin Morgan,Marketing,Junior Developer,2023-03-18,22,2.0,28765.0,0.0,Bachelors
E1466,Dustin Ross,HR,Manager,2019-10-14,44,20.0,109015.0,1.0,MBA
E1467,Joseph Davis,Finance,Manager,2008-01-25,47,20.0,89316.0,0.0,Bachelors
E1468,Marc Johnston,HR,Mid-level Developer,2009-02-13,39,6.0,74322.0,2.0,Bachelors
E1469,Kimberly Robinson,Engineering,Mid-level Developer,2013-11-24,38,6.0,50402.0,3.0,Bachelors
E1470,Brandon Carter,Sales,Mid-level Developer,2018-11-14,33,6.0,54488.0,0.0,Bachelors
E1471,Lindsey Grant,Marketing,Mid-level Developer,2011-01-25,27,5.0,39955.0,2.0,Bachelors
E1472,Austin Simon,Marketing,Senior Developer,2023-07-24,41,11.0,98507.0,1.0,MBA
E1473,Michael Saunders,Marketing,Junior Developer,2005-06-03,22,0.0,34082.0,0.0,MBA
E1474,David Morrison,Engineering,Mid-level Developer,2021-07-13,33,6.0,58247.0,1.0,MBA
E1475,Marvin Williams,Marketing,Mid-level Developer,2011-05-27,34,6.0,77963.0,3.0,MBA
E1476,Kenneth Jimenez,HR,Manager,2007-09-23,50,20.0,89994.0,3.0,Bachelors
E1477,Kendra Walter,Sales,Senior Developer,2024-09-07,42,11.0,86318.0,3.0,Masters
E1478,Andrea Castro,Marketing,Senior Developer,2022-01-22,31,10.0,73795.0,0.0,Masters
E1479,Brandi Villarreal,Engineering,Senior Developer,2019-11-30,41,11.0,,2.0,MBA
E1480,Tracey Price,Marketing,Junior Developer,2017-05-30,28,3.0,38736.0,1.0,Bachelors
E1481,Brenda Wilson,Finance,Senior Developer,2011-01-02,36,10.0,,3.0,Masters
E1482,Jeff Morris,Marketing,Senior Developer,2008-07-10,50,11.0,83196.0,1.0,MBA
E1483,Kaitlyn Smith,Sales,Manager,2019-05-05,40,20.0,99104.0,1.0,Bachelors
E1484,Traci Hamilton,Marketing,Junior Developer,2012-04-09,25,3.0,42498.0,3.0,Masters
E1485,Brittany Jacobs,Finance,Manager,2013-02-28,45,,119733.0,2.0,Masters
E1486,Robert Davis,Sales,Mid-level Developer,2011-10-18,26,5.0,38488.0,2.0,Bachelors
E1487,Timothy Scott,HR,Mid-level Developer,2014-05-28,26,5.0,36600.0,1.0,Masters
E1488,Lisa Hill,Engineering,Junior Developer,2024-02-18,24,2.0,20054.0,0.0,Masters
E1489,Tiffany Phillips,Engineering,Mid-level Developer,2021-06-14,32,6.0,57964.0,2.0,MBA
E1490,Maria Spencer,Marketing,Senior Developer,2011-07-08,34,10.0,78184.0,0.0,Masters
E1491,Julie Larson,HR,Junior Developer,2015-09-08,28,3.0,44925.0,0.0,Bachelors
E1492,Jesse Wagner,Sales,Manager,2017-02-15,46,20.0,90791.0,3.0,Masters
E1493,Roger Andrade,Finance,Mid-level Developer,2012-11-06,25,5.0,39582.0,2.0,Bachelors
E1494,Matthew Odonnell,Finance,Junior Developer,2017-07-19,23,2.0,24758.0,0.0,Masters
E1495,Joshua Scott,Engineering,Mid-level Developer,2024-03-31,37,6.0,63001.0,2.0,Bachelors
E1496,Frank Graham,HR,Senior Developer,2020-06-12,38,10.0,73293.0,3.0,Masters
E1497,Daniel Vega,Sales,Junior Developer,2019-06-28,26,4.0,35936.0,3.0,MBA
E1498,Christopher Williams,HR,Mid-level Developer,2019-08-16,26,5.0,35772.0,0.0,Bachelors
E1499,Christopher Stewart,Finance,Senior Developer,2015-03-20,33,10.0,50741.0,1.0,MBA
E1500,Sharon Cook,Finance,Junior Developer,2022-06-01,22,2.0,23364.0,0.0,Masters
E1501,Jennifer Gomez,Engineering,Senior Developer,2019-11-09,32,10.0,77479.0,2.0,MBA
E1502,Jennifer Miller,Sales,Junior Developer,2012-11-28,24,0.0,27766.0,0.0,Masters
E1503,Cynthia Fernandez,Marketing,Manager,2022-01-13,44,20.0,87431.0,2.0,Bachelors
E1504,Christina Jennings,HR,Manager,2015-12-28,45,20.0,104274.0,3.0,MBA
E1505,Elizabeth Braun,Engineering,Senior Developer,2008-12-30,31,10.0,77479.0,3.0,Bachelors
E1506,Nicholas Rodriguez,HR,Manager,2019-07-16,50,20.0,91056.0,3.0,Bachelors
E1507,Vernon Sullivan,Marketing,Mid-level Developer,2014-10-30,26,5.0,42554.0,1.0,MBA
E1508,Clifford Gill,Finance,Mid-level Developer,2007-10-17,26,,42403.0,1.0,MBA
E1509,James Cantrell,Sales,Manager,2024-01-18,40,20.0,111610.0,3.0,MBA
E1510,Amber Smith,Sales,Senior Developer,2013-09-17,30,10.0,79984.0,2.0,Bachelors
E1511,Michael Martinez,Marketing,Junior Developer,2015-12-30,25,3.0,37970.0,3.0,Bachelors
E1512,Amanda Kelly,Sales,Senior Developer,2017-01-15,37,10.0,79605.0,3.0,MBA
E1513,Dawn Brown,Engineering,Senior Developer,2011-12-14,43,11.0,119846.0,0.0,MBA
E1514,Michael Richardson,HR,Mid-level Developer,2018-08-24,31,6.0,79123.0,0.0,MBA
E1515,Connie Davis,Marketing,Junior Developer,2021-06-01,29,3.0,38930.0,0.0,Bachelors
E1516,James Johnson,Sales,Senior Developer,2006-05-04,30,10.0,58280.0,2.0,Bachelors
E1517,Kimberly Smith,Marketing,Manager,2005-05-15,48,20.0,81133.0,0.0,Bachelors
E1518,Steven Jennings,Finance,Manager,2015-06-11,46,20.0,91987.0,1.0,MBA
E1519,Shirley Rogers,Finance,Manager,2019-07-24,46,20.0,103723.0,0.0,MBA
E1520,Maria Garcia,Finance,Junior Developer,2004-10-17,25,3.0,48001.0,2.0,MBA
E1521,Connie Carter,Finance,Senior Developer,2014-10-30,33,10.0,72407.0,0.0,Bachelors
E1522,Brian Sherman,Finance,Mid-level Developer,2021-04-12,39,6.0,59384.0,0.0,Bachelors
E1523,Toni Castro,Engineering,Manager,2015-05-23,50,20.0,90093.0,0.0,Masters
E1524,Jesus Kent,Marketing,Manager,2010-02-06,44,20.0,117880.0,3.0,MBA
E1525,Alexis Johnson,HR,Manager,2020-02-10,40,20.0,119832.0,1.0,Bachelors
E1526,Katherine Aguilar,Sales,Manager,2007-04-05,41,20.0,,3.0,Bachelors
E1527,Sharon Richmond,Finance,Junior Developer,2015-08-17,26,4.0,41235.0,3.0,Masters
E1528,Alison Castillo,Finance,Junior Developer,2014-08-03,22,2.0,26687.0,0.0,MBA
E1529,Thomas Oliver,Finance,Junior Developer,2018-09-11,28,3.0,36525.0,2.0,Bachelors
E1530,Jack Duran,HR,Junior Developer,2022-06-05,29,3.0,43436.0,1.0,Bachelors
E1531,Patricia Mason,Sales,Manager,2008-09-10,46,,88134.0,0.0,Bachelors
E1532,Kevin Jones,Marketing,Junior Developer,2005-05-16,23,0.0,34703.0,0.0,Masters
E1533,Amy Marks,Marketing,Junior Developer,2005-11-20,23,2.0,26854.0,0.0,MBA
E1534,Alyssa Foster,Engineering,Senior Developer,2021-01-02,50,11.0,115231.0,3.0,Masters
E1535,Lisa Conley,Marketing,Junior Developer,2022-05-12,23,0.0,30278.0,0.0,Bachelors
E1536,James Brooks,HR,Mid-level Developer,2014-06-25,26,5.0,36182.0,2.0,MBA
E1537,Eric Woodard,Engineering,Manager,2021-10-27,45,20.0,92872.0,2.0,Masters
E1538,Dr. Donald Todd MD,HR,Mid-level Developer,2023-01-05,38,6.0,75743.0,2.0,Bachelors
E1539,James Bond,HR,Junior Developer,2022-08-18,24,1.0,23441.0,0.0,Bachelors
E1540,Carl Sullivan,Engineering,Mid-level Developer,2010-12-03,33,6.0,52596.0,0.0,Masters
E1541,Julie Foster MD,Engineering,Senior Developer,2016-12-14,47,,85508.0,3.0,Masters
E1542,Collin Cain,HR,Senior Developer,2008-03-06,33,10.0,61733.0,3.0,Bachelors
E1543,Emma Cook,HR,Senior Developer,2020-09-14,40,11.0,119628.0,1.0,Bachelors
E1544,Heather Wise,Finance,Manager,2005-05-13,44,20.0,84821.0,1.0,Bachelors
E1545,Kristina Ortiz,Marketing,Junior Developer,2011-01-26,24,1.0,30017.0,0.0,MBA
E1546,Kelli Booker,HR,Manager,2019-12-08,49,,107547.0,0.0,Masters
E1547,Mary Hughes,Marketing,Senior Developer,2010-07-17,35,10.0,56760.0,3.0,Masters
E1548,Cheryl Miller,Finance,Senior Developer,2008-02-16,36,10.0,77368.0,2.0,Bachelors
E1549,Stacie Turner,Marketing,Manager,2009-12-05,44,20.0,115023.0,0.0,Masters
E1550,Gregory Hall,Marketing,Senior Developer,2011-04-15,30,10.0,68315.0,2.0,MBA
E1551,Michael Hayes,Engineering,Junior Developer,2004-10-29,22,0.0,22076.0,0.0,MBA
E1552,David Drake,Engineering,Mid-level Developer,2010-09-18,28,5.0,39254.0,1.0,MBA
E1553,Brandon Leblanc,Engineering,Manager,2015-08-05,41,20.0,87424.0,2.0,Masters
E1554,John Little,Engineering,Manager,2019-09-19,43,20.0,84438.0,2.0,MBA
E1555,Sarah Fleming,Engineering,Manager,2010-06-19,41,20.0,80447.0,3.0,MBA
E1556,Chelsea Adams,HR,Mid-level Developer,2011-07-29,25,5.0,37810.0,1.0,Masters
E1557,Daniel Johnson,Finance,Mid-level Developer,2011-01-29,38,6.0,55872.0,2.0,Bachelors
E1558,Kristen Castillo,Finance,Manager,2009-08-17,40,20.0,93013.0,0.0,Masters
E1559,David Davis DDS,Finance,Senior Developer,2013-06-27,42,11.0,113949.0,2.0,Masters
E1560,Jeffrey Ferguson,Engineering,Junior Developer,2011-10-05,24,0.0,23952.0,0.0,MBA
E1561,Melissa Lewis,Sales,Mid-level Developer,2006-11-18,25,5.0,39355.0,2.0,Bachelors
E1562,Jenna Miller,Engineering,Senior Developer,2007-09-09,49,11.0,90008.0,3.0,Bachelors
E1563,Alexandra Baker,Sales,Mid-level Developer,2013-07-04,35,6.0,57485.0,3.0,MBA
E1564,Claudia Miranda,Engineering,Junior Developer,2019-06-19,24,0.0,20638.0,0.0,Masters
E1565,Douglas Warren,HR,Senior Developer,2014-07-16,48,11.0,88317.0,1.0,Bachelors
E1566,Jeff Garcia,Sales,Senior Developer,2013-07-08,50,11.0,112028.0,0.0,MBA
E1567,Pamela Michael,Marketing,Mid-level Developer,2015-07-09,33,6.0,,3.0,Masters
E1568,Amy Gonzales,Engineering,Mid-level Developer,2022-08-19,31,6.0,76047.0,3.0,Bachelors
E1569,Catherine Ramirez,Engineering,Senior Developer,2023-09-01,44,11.0,91152.0,3.0,Masters
E1570,Albert Nash,Marketing,Mid-level Developer,2006-11-08,38,6.0,51723.0,0.0,Masters
E1571,Joseph Clark,Finance,Junior Developer,2017-03-08,26,4.0,49707.0,0.0,MBA
E1572,Dawn Little,Sales,Senior Developer,2019-12-02,36,10.0,70077.0,0.0,Bachelors
E1573,David Brown,HR,Junior Developer,2009-10-28,25,4.0,35258.0,0.0,Bachelors
E1574,Kristin Ward,Marketing,Manager,2007-07-12,44,20.0,86719.0,3.0,Bachelors
E1575,Kristi Nguyen,Finance,Junior Developer,2019-08-07,29,3.0,42759.0,3.0,Masters
E1576,Andrew Hayden,Engineering,Mid-level Developer,2014-02-01,25,5.0,35212.0,1.0,Masters
E1577,Jerome Bennett,Marketing,Mid-level Developer,2017-01-15,28,5.0,,3.0,Masters
E1578,Dustin Moore,HR,Junior Developer,2018-05-23,28,3.0,48170.0,1.0,Bachelors
E1579,William Davis,HR,Mid-level Developer,2020-01-18,35,6.0,74566.0,0.0,Bachelors
E1580,Trevor Hill,Marketing,Junior Developer,2017-01-11,24,1.0,28093.0,,Bachelors
E1581,Ann Garcia,Sales,Senior Developer,2012-10-02,43,11.0,84769.0,1.0,Masters
E1582,Kyle Lucas,Finance,Senior Developer,2015-03-20,35,10.0,58173.0,0.0,Bachelors
E1583,Jason Cox,Marketing,Junior Developer,2009-09-30,27,3.0,42594.0,1.0,Bachelors
E1584,Richard Porter,HR,Junior Developer,2011-04-18,23,0.0,27712.0,0.0,Masters
E1585,Mario Sanchez,Engineering,Manager,2021-06-29,41,20.0,93861.0,1.0,Masters
E1586,Gregory Decker,Finance,Junior Developer,2023-12-18,23,0.0,26682.0,0.0,Masters
E1587,Jill Medina,Engineering,Mid-level Developer,2024-08-15,25,5.0,48340.0,2.0,Bachelors
E1588,James Potts,Marketing,Manager,2011-07-13,50,20.0,102309.0,3.0,Masters
E1589,Barbara Patel,Engineering,Junior Developer,2020-03-08,22,2.0,21993.0,0.0,Bachelors
E1590,Troy Howard,Engineering,Junior Developer,2005-06-02,29,4.0,43368.0,3.0,MBA
E1591,Jessica Hanson,Sales,Senior Developer,2022-05-02,39,10.0,69181.0,2.0,MBA
E1592,Connie Mendez,Finance,Senior Developer,2015-08-22,46,11.0,86447.0,2.0,Masters
E1593,Michael Fisher,Engineering,Senior Developer,2006-06-16,36,10.0,79168.0,3.0,Bachelors
E1594,Alison Blake,Finance,Mid-level Developer,2007-05-16,28,5.0,39840.0,1.0,MBA
E1595,Nathan Ball,HR,Junior Developer,2010-11-18,23,1.0,20974.0,0.0,Masters
E1596,Christie Vasquez,Finance,Senior Developer,2021-06-04,48,11.0,105623.0,0.0,Masters
E1597,Samantha Grimes,Marketing,Junior Developer,2005-04-05,29,3.0,46758.0,0.0,Masters
E1598,Joseph Meyer,HR,Junior Developer,2019-08-03,24,2.0,21415.0,0.0,Bachelors
E1599,Shannon Davies,HR,Senior Developer,2019-02-11,49,11.0,93115.0,,Masters
E1600,Jennifer Santiago,Engineering,Mid-level Developer,2008-07-31,30,6.0,,0.0,MBA
E1601,Michael Smith,Sales,Junior Developer,2011-05-04,24,2.0,23866.0,0.0,MBA
E1602,Mandy Molina,Engineering,Junior Developer,2019-02-24,26,3.0,42412.0,1.0,MBA
E1603,Megan Donaldson,HR,Senior Developer,2023-07-29,30,10.0,51031.0,1.0,MBA
E1604,Robert Armstrong,Engineering,Junior Developer,2020-12-27,22,1.0,24403.0,0.0,Masters
E1605,Bradley Smith,Marketing,Senior Developer,2017-03-09,34,10.0,58386.0,1.0,MBA
E1606,Marcus Richard,HR,Manager,2014-01-23,45,20.0,105328.0,3.0,MBA
E1607,Jesus Sampson,Sales,Senior Developer,2013-12-20,46,11.0,93951.0,3.0,Masters
E1608,Vincent Gilbert,Engineering,Mid-level Developer,2015-12-31,31,,61455.0,3.0,Bachelors
E1609,Brittany Cross,Marketing,Mid-level Developer,2022-10-08,31,6.0,73900.0,1.0,Bachelors
E1610,Matthew Marks,Engineering,Junior Developer,2012-01-24,22,1.0,28398.0,0.0,Bachelors
E1611,Kenneth Martinez,Sales,Senior Developer,2005-05-15,30,10.0,76275.0,1.0,Bachelors
E1612,Shannon Jensen,Marketing,Junior Developer,2013-02-10,22,2.0,34193.0,0.0,Bachelors
E1613,Cynthia Mckay,Finance,Senior Developer,2018-06-23,47,11.0,84084.0,2.0,Masters
E1614,Anna Fox,Finance,Senior Developer,2005-12-01,35,10.0,51473.0,3.0,Bachelors
E1615,Carol Robinson,Finance,Junior Developer,2019-10-18,25,3.0,36907.0,1.0,MBA
E1616,Miranda Vazquez,Engineering,Senior Developer,2007-02-28,46,11.0,96447.0,1.0,Bachelors
E1617,Benjamin Galloway,HR,Senior Developer,2023-07-01,33,,63333.0,3.0,Masters
E1618,Karen Fernandez,Marketing,Manager,2008-06-07,44,20.0,118785.0,2.0,Masters
E1619,Troy Hahn,Finance,Mid-level Developer,2014-06-23,32,6.0,78112.0,1.0,Masters
E1620,Chris Ray,Sales,Senior Developer,2011-02-13,39,10.0,76836.0,2.0,Bachelors
E1621,Bruce Miller,Engineering,Senior Developer,2014-09-03,30,10.0,61465.0,2.0,Masters
E1622,Daniel Carr,Marketing,Manager,2018-02-03,41,,83141.0,0.0,MBA
E1623,Eugene Snyder,Marketing,Mid-level Developer,2015-09-13,38,6.0,67860.0,2.0,MBA
E1624,Natasha Burns,HR,Senior Developer,2005-05-23,32,10.0,74042.0,3.0,MBA
E1625,Shawn Rocha,Marketing,Manager,2019-06-19,40,20.0,97860.0,2.0,MBA
E1626,Michael Stokes,Finance,Junior Developer,2024-05-10,24,0.0,33396.0,0.0,Bachelors
E1627,Melissa Rivera,Engineering,Senior Developer,2018-09-18,39,10.0,60091.0,1.0,Bachelors
E1628,Jasmine Bradford,Sales,Manager,2008-01-06,42,20.0,83875.0,2.0,Bachelors
E1629,Christopher Leonard,HR,Senior Developer,2015-06-07,33,10.0,71741.0,2.0,Bachelors
E1630,Jeffrey Lee,Engineering,Mid-level Developer,2017-10-18,28,5.0,48190.0,3.0,Bachelors
E1631,Jesus Cooper,Marketing,Manager,2023-11-08,49,20.0,97912.0,1.0,Bachelors
E1632,John Edwards,Engineering,Junior Developer,2013-12-10,22,0.0,24374.0,0.0,Bachelors
E1633,David Taylor,Marketing,Senior Developer,2016-06-24,38,10.0,61312.0,2.0,Bachelors
E1634,Andrew Taylor,Finance,Junior Developer,2021-07-26,26,4.0,44272.0,3.0,MBA
E1635,William Frost,Engineering,Manager,2020-09-24,48,20.0,105723.0,2.0,Masters
E1636,Anne Massey,Marketing,Junior Developer,2024-06-23,23,2.0,31828.0,0.0,Bachelors
E1637,Charlotte Alvarez PhD,HR,Senior Developer,2016-06-14,38,10.0,65781.0,3.0,MBA
E1638,Alexander Walker,Marketing,Manager,2011-05-22,47,20.0,117844.0,3.0,Bachelors
E1639,Jonathan Ward,Sales,Senior Developer,2023-08-15,45,11.0,119956.0,1.0,MBA
E1640,Maria Henderson,Marketing,Junior Developer,2006-04-06,26,3.0,47501.0,3.0,Masters
E1641,Mrs. Rebecca Beltran PhD,Engineering,Senior Developer,2022-11-11,38,10.0,59782.0,0.0,Masters
E1642,Javier Russell,Finance,Manager,2008-02-27,43,20.0,90913.0,0.0,MBA
E1643,Mario Cross,Engineering,Manager,2020-01-31,45,20.0,112623.0,3.0,Bachelors
E1644,Ashlee Anderson,Sales,Senior Developer,2023-06-02,36,10.0,76387.0,3.0,Masters
E1645,Pamela David,Sales,Senior Developer,2008-11-17,47,11.0,116190.0,3.0,Bachelors
E1646,Katie Callahan,Sales,Mid-level Developer,2011-01-10,30,6.0,52628.0,1.0,Bachelors
E1647,Joshua Lawrence,Marketing,Junior Developer,2023-09-08,22,1.0,20638.0,0.0,Masters
E1648,Karen Hall,Finance,Junior Developer,2007-11-26,24,2.0,32072.0,0.0,Masters
E1649,Jocelyn Rice,Engineering,Manager,2011-08-09,42,20.0,107179.0,3.0,MBA
E1650,David Carey,Engineering,Mid-level Developer,2023-02-16,37,6.0,78302.0,2.0,MBA
E1651,Matthew Jackson,Sales,Senior Developer,2019-01-26,48,11.0,108032.0,2.0,Bachelors
E1652,Jacob Drake,Engineering,Senior Developer,2005-06-03,48,11.0,103690.0,0.0,Masters
E1653,Karen Ponce MD,Finance,Mid-level Developer,2009-06-01,33,6.0,50510.0,1.0,Masters
E1654,Kimberly Rowe,Sales,Senior Developer,2015-12-01,44,11.0,106266.0,1.0,Bachelors
E1655,Theresa Marquez,Sales,Senior Developer,2021-03-11,45,11.0,86006.0,1.0,Masters
E1656,Deborah Webb,Marketing,Manager,2016-02-07,44,20.0,114410.0,0.0,MBA
E1657,Melanie Martin,HR,Mid-level Developer,2009-03-05,31,6.0,,2.0,MBA
E1658,Michael Jacobs,HR,Mid-level Developer,2011-02-18,30,6.0,69911.0,1.0,Bachelors
E1659,Nicholas Gray,Marketing,Senior Developer,2012-02-17,50,11.0,98819.0,1.0,Masters
E1660,Ebony Sanchez,Finance,Senior Developer,2014-10-25,40,11.0,101524.0,0.0,MBA
E1661,Adam Carlson,Marketing,Senior Developer,2010-06-09,48,11.0,84970.0,3.0,Masters
E1662,Danny Freeman,Engineering,Manager,2014-05-17,48,20.0,85723.0,3.0,Masters
E1663,Kenneth Powell,Engineering,Senior Developer,2013-01-27,33,10.0,73788.0,3.0,MBA
E1664,Tyler Reese,HR,Senior Developer,2009-05-31,46,11.0,86697.0,3.0,Masters
E1665,Holly Lawrence,Sales,Senior Developer,2024-03-13,31,10.0,68921.0,2.0,MBA
E1666,Mariah Baker,Sales,Junior Developer,2005-05-02,24,2.0,31271.0,0.0,Masters
E1667,Nathan Ho,Engineering,Mid-level Developer,2022-05-11,35,6.0,62240.0,0.0,Bachelors
E1668,Renee Martinez,Finance,Mid-level Developer,2007-07-18,30,6.0,70513.0,2.0,Masters
E1669,Jessica Gibson,HR,Mid-level Developer,2013-06-21,35,6.0,55717.0,2.0,MBA
E1670,Dorothy Rivera,Engineering,Manager,2022-02-26,45,20.0,80507.0,3.0,Bachelors
E1671,Valerie Pruitt DVM,Sales,Senior Developer,2018-05-28,37,10.0,,3.0,Bachelors
E1672,Matthew May,Engineering,Senior Developer,2017-03-02,30,10.0,68799.0,2.0,Masters
E1673,Lisa Carter,HR,Junior Developer,2014-05-16,23,2.0,34917.0,0.0,Masters
E1674,Brandy Smith,Engineering,Manager,2007-12-23,40,20.0,107188.0,2.0,MBA
E1675,Ashley Castro,Marketing,Junior Developer,2018-03-07,26,4.0,36463.0,3.0,Masters
E1676,Duane Hansen,HR,Senior Developer,2018-07-05,35,10.0,70907.0,3.0,Bachelors
E1677,Bonnie Marsh,Sales,Senior Developer,2018-01-20,42,11.0,94399.0,,Masters
E1678,Emma Mercer,Engineering,Senior Developer,2009-06-06,40,11.0,103892.0,3.0,Masters
E1679,Anthony Singh,Sales,Junior Developer,2024-03-27,27,4.0,38548.0,0.0,MBA
E1680,Diane Ramos,Finance,Senior Developer,2024-07-20,39,10.0,72502.0,2.0,Masters
E1681,Christopher Garrett,HR,Senior Developer,2023-06-14,48,11.0,114369.0,3.0,Bachelors
E1682,Sean Castillo,HR,Senior Developer,2011-05-16,45,11.0,103458.0,1.0,Bachelors
